file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z
t060.tif,Cell type 1_4010,320.644,245.575,22.79471428571428571428571429,19.8882,26.3047,15.3584,11.2792,11.2038,14.2737
t060.tif,Cell type 1_4011,411.033,225.997,23.71214285714285714285714286,21.6381,26.3452,9.96145,12.3164,9.78897,13.2692
t060.tif,Cell type 1_3010,511.714,195.417,8.585271428571428571428571429,11.6925,24.4979,11.6925,9.2967,8.13072,9.92071
t060.tif,Cell type 1_3011,582.919,286.638,11.82954285714285714285714286,17.0985,22.084,11.0357,6.34546,6.27809,10.5865
t060.tif,Cell type 1_3000,426.291,231.402,9.510342857142857142857142857,12.8759,23.939,12.8759,3.58186,8.02572,7.92634
t060.tif,Cell type 1_3001,516.401,323.204,9.737885714285714285714285714,13.5825,18.5033,11.6957,3.21002,6.50243,8.08723
t060.tif,Cell type 1_20000,204.034,272.479,7.774885714285714285714285714,21.3307,21.9188,21.3307,12.1382,4.09368,10.9849
t060.tif,Cell type 1_20001,262.102,314.684,8.528042857142857142857142857,22.2794,22.0079,21.7376,11.9696,4.28578,11.7313
t060.tif,Cell type 1_11000,162.982,193.046,20.86814285714285714285714286,24.7552,20.9361,21.9983,11.0364,10.9039,12.4021
t060.tif,Cell type 1_11001,213.565,213.594,23.67885714285714285714285714,25.1847,20.1345,21.0309,11.3763,10.9912,12.5856
t060.tif,Cell type 1_20100,324.122,383.533,9.437914285714285714285714286,21.857,19.8416,21.7602,12.3936,7.3098,11.4813
t060.tif,Cell type 1_20101,371.817,409.987,13.42907142857142857142857143,22.6046,20.1191,22.2355,12.3303,7.25089,11.4258
t060.tif,Cell type 1_10010,171.517,184.718,12.53711428571428571428571429,22.9594,18.423,22.9074,9.2675,7.45258,11.5608
t060.tif,Cell type 1_10011,209.653,229.98,14.38528571428571428571428571,23.4457,19.7419,22.7822,9.29945,7.71161,11.7712
t060.tif,Cell type 1_21010,444.208,113.478,14.01152857142857142857142857,21.8231,21.7994,21.0037,12.2998,4.52887,10.4379
t060.tif,Cell type 1_21011,505.606,156.394,14.72528571428571428571428571,21.4914,21.9665,21.0028,12.0797,4.41918,10.4505
t060.tif,Cell type 1_10100,153.907,338.575,13.46168571428571428571428571,23.6324,22.5734,21.7059,10.3931,10.8871,8.04866
t060.tif,Cell type 1_10101,178.323,368.602,18.79014285714285714285714286,24.7252,22.7864,21.5836,10.6818,10.7748,8.2654
t060.tif,Cell type 1_21100,468.266,137.879,22.27757142857142857142857143,20.4101,19.5193,20.4044,13.4992,10.2429,14.3299
t060.tif,Cell type 1_21101,506.917,177.017,24.81742857142857142857142857,20.6997,19.9254,20.6997,13.5669,10.0517,13.8537
t060.tif,Cell type 1_11010,238.589,135.842,21.03014285714285714285714286,22.1649,20.2466,21.2184,10.3072,8.38158,12.2111
t060.tif,Cell type 1_11011,298.45,141.336,23.60342857142857142857142857,22.1432,20.2466,20.7974,10.6761,8.39552,12.3775
t060.tif,Cell type 1_10000,120.962,251.801,13.53618571428571428571428571,22.1922,23.4886,21.4478,7.59592,8.20197,11.7928
t060.tif,Cell type 1_10001,144.439,276.517,19.17471428571428571428571429,22.156,23.6587,20.9989,7.56932,8.3736,11.6932
t060.tif,Cell type 1_21000,327.475,103.435,16.85428571428571428571428571,23.2409,22.2587,20.1455,11.7658,6.54006,11.7249
t060.tif,Cell type 1_21001,379.077,131.892,20.78957142857142857142857143,23.2187,22.2412,21.5852,11.7847,6.59407,11.6457
t060.tif,Cell type 1_20010,303.879,239.036,8.079742857142857142857142857,22.4784,19.4381,20.0329,9.52986,3.71869,8.90423
t060.tif,Cell type 1_20011,356.407,280,9.911114285714285714285714286,23.2661,18.9093,20.9629,9.51585,3.47021,9.32135
t060.tif,Cell type 1_10110,229.896,382.47,11.37731428571428571428571429,23.2136,24.5581,22.94,9.82063,10.77,7.46829
t060.tif,Cell type 1_10111,277.199,404.579,15.47714285714285714285714286,22.0339,23.8345,22.0339,10.1111,11.026,7.57534
t060.tif,Cell type 1_11100,250.778,153.229,10.44082857142857142857142857,20.0332,24.7558,19.7763,8.56112,8.63359,12.2831
t060.tif,Cell type 1_11101,286.517,181.891,14.59071428571428571428571429,21.1479,25.1537,20.5362,8.53686,8.72689,12.3749
t060.tif,Cell type 1_20110,413.251,347.258,8.865185714285714285714285714,21.4916,19.5742,20.8454,11.7513,3.21803,11.8249
t060.tif,Cell type 1_20111,443.014,367.749,11.66381428571428571428571429,21.9021,19.8994,21.6405,11.5062,3.15435,11.6823
t060.tif,Cell type 1_21110,559.342,187.686,18.808,21.5902,20.665,20.003,13.1147,11.2075,15.6261
t060.tif,Cell type 1_21111,574.46,233.629,21.63771428571428571428571429,21.31,20.6407,19.9163,13.1102,11.4208,15.5759
t061.tif,Cell type 1_411,470.343,272.627,17.46542857142857142857142857,29.4487,24.7987,29.4487,13.51,8.54145,11.2929
t061.tif,Cell type 1_310,499.738,367.011,23.10728571428571428571428571,23.6824,22.3931,23.1642,7.42109,6.20348,11.3909
t061.tif,Cell type 1_311,564.22,331.2,17.93042857142857142857142857,27.67,24.2214,26.9387,5.28415,6.80713,11.1131
t061.tif,Cell type 1_4000,240.87,321.585,22.70928571428571428571428571,20.2551,25.2416,20.2043,12.7589,9.00404,13.7337
t061.tif,Cell type 1_4001,324.106,391.389,23.11885714285714285714285714,24.6946,25.845,23.9119,13.1737,8.15447,13.2472
t061.tif,Cell type 1_4010,333.362,254.746,23.05914285714285714285714286,19.8882,26.3047,15.3584,11.9136,11.1888,14.5406
t061.tif,Cell type 1_4011,425.464,223.753,24.41571428571428571428571429,21.6381,26.3452,9.96145,12.1362,9.67812,13.2349
t061.tif,Cell type 1_3010,507.916,187.096,8.146171428571428571428571429,11.6925,24.4979,11.6925,9.20225,8.24087,10.398
t061.tif,Cell type 1_3011,580.143,274.594,11.62468571428571428571428571,17.0985,22.084,11.0357,6.35667,6.16194,10.802
t061.tif,Cell type 1_3000,422.809,224.757,9.527685714285714285714285714,12.8759,23.939,12.8759,3.40156,7.9119,8.33318
t061.tif,Cell type 1_3001,511.822,323.296,9.273371428571428571428571429,13.5825,18.5033,11.6957,3.31018,6.39565,8.42714
t061.tif,Cell type 1_20000,194.846,265.525,7.728728571428571428571428571,21.3307,21.9188,21.3307,12.1544,4.12639,11.024
t061.tif,Cell type 1_20001,264.907,314.38,8.691171428571428571428571429,22.2794,22.0079,21.7376,11.907,4.17908,11.8038
t061.tif,Cell type 1_11000,147.692,197.47,21.135,24.7552,20.9361,21.9983,11.0912,10.9607,12.3855
t061.tif,Cell type 1_11001,218.889,213.243,24.37285714285714285714285714,25.1847,20.1345,21.0309,11.35,10.9431,12.5682
t061.tif,Cell type 1_20100,330.306,384.802,9.435014285714285714285714286,21.857,19.8416,21.7602,12.4867,7.32302,11.394
t061.tif,Cell type 1_20101,383.27,407.153,13.24244285714285714285714286,22.6046,20.1191,22.2355,12.3472,7.61494,11.5317
t061.tif,Cell type 1_10010,169.303,186.252,12.86007142857142857142857143,22.9594,18.423,22.9074,9.25607,7.45281,11.5997
t061.tif,Cell type 1_10011,214.928,231.625,14.51028571428571428571428571,23.4457,19.7419,22.7822,9.45396,8.01947,11.6806
t061.tif,Cell type 1_21010,431.701,107.141,15.01914285714285714285714286,21.8231,21.7994,21.0037,12.2852,4.56427,10.4661
t061.tif,Cell type 1_21011,501.915,161.81,14.63314285714285714285714286,21.4914,21.9665,21.0028,12.1599,4.51218,10.4496
t061.tif,Cell type 1_10100,155.113,344.519,13.10127142857142857142857143,23.6324,22.5734,21.7059,10.4788,11.1793,8.11856
t061.tif,Cell type 1_10101,185.684,371.868,18.31571428571428571428571429,24.7252,22.7864,21.5836,10.8638,10.5823,8.20604
t061.tif,Cell type 1_21100,473.324,130.849,22.46085714285714285714285714,20.4101,19.5193,20.4044,13.5514,10.2626,14.4152
t061.tif,Cell type 1_21101,508.738,180.092,24.471,20.6997,19.9254,20.6997,13.6801,10.1971,13.6856
t061.tif,Cell type 1_11010,231.296,141.058,20.53528571428571428571428571,22.1649,20.2466,21.2184,10.5942,8.52151,12.3918
t061.tif,Cell type 1_11011,297.311,141.77,23.76828571428571428571428571,22.1432,20.2466,20.7974,10.7216,8.40593,12.272
t061.tif,Cell type 1_10000,120.309,265.368,13.62534285714285714285714286,22.1922,23.4886,21.4478,7.69721,8.34397,11.8377
t061.tif,Cell type 1_10001,150.569,284.415,20.13757142857142857142857143,22.156,23.6587,20.9989,7.72089,8.53458,11.6653
t061.tif,Cell type 1_21000,313.746,103.456,16.24971428571428571428571429,23.2409,22.2587,20.1455,11.8326,6.71189,11.8873
t061.tif,Cell type 1_21001,382.089,146.377,20.61271428571428571428571429,23.2187,22.2412,21.5852,11.9159,6.78717,11.8059
t061.tif,Cell type 1_20010,295.391,235.204,8.063485714285714285714285714,22.4784,19.4381,20.0329,9.54905,3.78547,8.83123
t061.tif,Cell type 1_20011,353.749,274.62,8.776528571428571428571428571,23.2661,18.9093,20.9629,9.93767,3.73032,9.39769
t061.tif,Cell type 1_10110,234.371,383.495,10.98004285714285714285714286,23.2136,24.5581,22.94,9.82706,10.8931,7.35386
t061.tif,Cell type 1_10111,282.715,415.518,14.89,22.0339,23.8345,22.0339,10.1456,11.129,7.4872
t061.tif,Cell type 1_11100,247.589,157.444,11.11537142857142857142857143,20.0332,24.7558,19.7763,8.63623,8.78715,12.9832
t061.tif,Cell type 1_11101,284.134,197.393,15.25014285714285714285714286,21.1479,25.1537,20.5362,8.52485,8.92678,12.7205
t061.tif,Cell type 1_20110,415.567,356.415,9.355171428571428571428571429,21.4916,19.5742,20.8454,12.1613,3.54719,12.0066
t061.tif,Cell type 1_20111,455.311,379.596,12.80127142857142857142857143,21.9021,19.8994,21.6405,11.7682,3.59319,11.6809
t061.tif,Cell type 1_21110,555.274,178.528,18.03928571428571428571428571,21.5902,20.665,20.003,13.1941,11.5477,15.7508
t061.tif,Cell type 1_21111,574.48,226.865,21.45657142857142857142857143,21.31,20.6407,19.9163,13.2462,11.6372,15.6092
t061.tif,Cell type 1_4100,354.366,301.178,14.52942857142857142857142857,24.9091,22.0718,19.2614,12.9372,9.96806,11.0547
t061.tif,Cell type 1_4101,369.305,342.042,19.051,23.486,21.7104,19.9296,12.9952,9.92532,11.0899
t061.tif,Cell type 1_11110,335.708,154.956,9.751014285714285714285714286,25.8384,20.5752,18.4267,9.24474,9.82093,14.4753
t061.tif,Cell type 1_11111,384.227,150.068,13.10382857142857142857142857,23.9754,20.1576,16.4477,9.4557,10.0653,14.8764
t062.tif,Cell type 1_411,469.986,283.177,17.40114285714285714285714286,29.4487,24.7987,29.4487,14.3652,8.76804,10.9957
t062.tif,Cell type 1_310,499.921,370.644,22.97242857142857142857142857,23.6824,22.3931,23.1642,7.57239,6.30537,11.3061
t062.tif,Cell type 1_311,563.314,335.671,16.73657142857142857142857143,27.67,24.2214,26.9387,5.1418,6.86233,11.1953
t062.tif,Cell type 1_4000,235.146,321.128,22.45057142857142857142857143,20.2551,25.2416,20.2043,12.8977,9.74045,14.1294
t062.tif,Cell type 1_4001,320.227,385.17,22.618,24.6946,25.845,23.9119,13.0754,8.0928,13.2226
t062.tif,Cell type 1_4010,342.834,260.222,22.49028571428571428571428571,19.8882,26.3047,15.3584,11.8655,11.5183,14.6788
t062.tif,Cell type 1_4011,427.812,233.764,24.35271428571428571428571429,21.6381,26.3452,9.96145,12.6198,9.76659,13.7086
t062.tif,Cell type 1_3010,506.115,191.002,8.205571428571428571428571429,11.6925,24.4979,11.6925,9.51678,8.6258,10.5264
t062.tif,Cell type 1_3011,574.326,269.293,11.33658571428571428571428571,17.0985,22.084,11.0357,6.37729,6.16822,10.782
t062.tif,Cell type 1_3000,415.811,223.165,9.233242857142857142857142857,12.8759,23.939,12.8759,3.31315,7.89484,8.51765
t062.tif,Cell type 1_3001,503.341,319.741,9.814014285714285714285714286,13.5825,18.5033,11.6957,3.08171,6.21535,8.51416
t062.tif,Cell type 1_20000,184.002,256.555,7.789457142857142857142857143,21.3307,21.9188,21.3307,12.2871,4.38876,10.9056
t062.tif,Cell type 1_20001,263.758,322.247,8.892914285714285714285714286,22.2794,22.0079,21.7376,12.0117,4.04911,11.692
t062.tif,Cell type 1_11000,152.474,195.461,21.21157142857142857142857143,24.7552,20.9361,21.9983,11.384,11.2601,12.3868
t062.tif,Cell type 1_11001,235.48,213.34,24.28857142857142857142857143,25.1847,20.1345,21.0309,11.5278,10.9869,12.8021
t062.tif,Cell type 1_20100,326.845,387.025,9.069257142857142857142857143,21.857,19.8416,21.7602,12.4867,7.32302,11.394
t062.tif,Cell type 1_20101,391.256,408.043,13.05312857142857142857142857,22.6046,20.1191,22.2355,12.2485,7.71228,11.7361
t062.tif,Cell type 1_10010,160.958,182.218,12.63258571428571428571428571,22.9594,18.423,22.9074,9.31358,7.48443,11.8719
t062.tif,Cell type 1_10011,225.209,237.748,14.57471428571428571428571429,23.4457,19.7419,22.7822,9.5146,8.04868,11.8457
t062.tif,Cell type 1_21010,436.51,100.67,15.22242857142857142857142857,21.8231,21.7994,21.0037,12.3301,4.72029,10.7569
t062.tif,Cell type 1_21011,507.109,170.015,14.41642857142857142857142857,21.4914,21.9665,21.0028,12.2351,4.55621,10.3925
t062.tif,Cell type 1_10100,143.169,337.733,13.51762857142857142857142857,23.6324,22.5734,21.7059,10.4577,11.1287,8.26061
t062.tif,Cell type 1_10101,183.391,371.324,18.70285714285714285714285714,24.7252,22.7864,21.5836,10.8905,10.729,8.42139
t062.tif,Cell type 1_21100,470.016,134.285,22.70985714285714285714285714,20.4101,19.5193,20.4044,13.4453,10.3934,14.8378
t062.tif,Cell type 1_21101,520.216,184.554,24.57385714285714285714285714,20.6997,19.9254,20.6997,13.6904,10.1874,13.7105
t062.tif,Cell type 1_11010,225.936,138.301,20.87614285714285714285714286,22.1649,20.2466,21.2184,10.6349,8.64097,12.4632
t062.tif,Cell type 1_11011,302.775,139.309,23.82285714285714285714285714,22.1432,20.2466,20.7974,11.0382,8.38588,12.5076
t062.tif,Cell type 1_10000,112.928,267.102,14.12594285714285714285714286,22.1922,23.4886,21.4478,7.64161,8.2427,12.0314
t062.tif,Cell type 1_10001,161.559,282.948,21.45614285714285714285714286,22.156,23.6587,20.9989,7.99542,8.84344,11.6653
t062.tif,Cell type 1_21000,309.197,101.696,16.11057142857142857142857143,23.2409,22.2587,20.1455,12.0717,6.72221,12.1841
t062.tif,Cell type 1_21001,385.541,150.587,21.42671428571428571428571429,23.2187,22.2412,21.5852,11.9372,6.9709,11.9034
t062.tif,Cell type 1_20010,287.546,229.06,8.325557142857142857142857143,22.4784,19.4381,20.0329,9.44701,3.86806,8.84
t062.tif,Cell type 1_20011,357.298,276.554,8.584242857142857142857142857,23.2661,18.9093,20.9629,10.0378,3.73552,9.5222
t062.tif,Cell type 1_10110,232.57,390.199,10.82252857142857142857142857,23.2136,24.5581,22.94,9.83263,11.0287,7.41497
t062.tif,Cell type 1_10111,282.447,414.289,14.60585714285714285714285714,22.0339,23.8345,22.0339,10.0698,11.1278,7.58673
t062.tif,Cell type 1_11100,243.343,152.405,10.60658571428571428571428571,20.0332,24.7558,19.7763,8.49754,8.74849,13.1973
t062.tif,Cell type 1_11101,293.068,199.734,15.52671428571428571428571429,21.1479,25.1537,20.5362,8.46708,9.05206,12.8171
t062.tif,Cell type 1_20110,417.585,358.408,9.0431,21.4916,19.5742,20.8454,12.0657,3.78307,11.9077
t062.tif,Cell type 1_20111,463.249,379.36,12.99658571428571428571428571,21.9021,19.8994,21.6405,12.1539,3.92361,11.8752
t062.tif,Cell type 1_21110,560.299,175.569,17.88014285714285714285714286,21.5902,20.665,20.003,13.3379,11.8066,15.9099
t062.tif,Cell type 1_21111,578.908,237.112,21.50228571428571428571428571,21.31,20.6407,19.9163,13.2587,11.8462,15.7096
t062.tif,Cell type 1_4100,355.789,297.378,14.568,24.9091,22.0718,19.2614,13.3563,9.82118,11.6004
t062.tif,Cell type 1_4101,372.958,354.039,19.07128571428571428571428571,23.486,21.7104,19.9296,13.2682,10.3255,11.9022
t062.tif,Cell type 1_11110,333.071,145.008,10.12668571428571428571428571,25.8384,20.5752,18.4267,9.33942,9.80676,14.2583
t062.tif,Cell type 1_11111,386.099,150.626,14.37228571428571428571428571,23.9754,20.1576,16.4477,9.9364,10.6106,15.0092
t063.tif,Cell type 1_411,462.411,284.842,16.79242857142857142857142857,29.4487,24.7987,29.4487,14.5332,7.99874,11.48
t063.tif,Cell type 1_310,497.466,364.998,23.27757142857142857142857143,23.6824,22.3931,23.1642,7.58567,6.19402,11.3077
t063.tif,Cell type 1_311,561.179,328.657,16.698,27.67,24.2214,26.9387,5.02461,6.71358,11.4533
t063.tif,Cell type 1_4000,244.895,316.283,22.77557142857142857142857143,20.2551,25.2416,20.2043,12.5514,9.84904,14.2584
t063.tif,Cell type 1_4001,319.591,390.725,22.84742857142857142857142857,24.6946,25.845,23.9119,13.2414,8.24485,13.359
t063.tif,Cell type 1_4010,342.301,248.733,23.35914285714285714285714286,19.8882,26.3047,15.3584,11.868,11.7408,15.1905
t063.tif,Cell type 1_4011,433.184,224.38,24.62128571428571428571428571,21.6381,26.3452,9.96145,13.6222,9.63937,13.7817
t063.tif,Cell type 1_3010,491.905,185.937,7.691057142857142857142857143,11.6925,24.4979,11.6925,9.75083,8.95467,10.7594
t063.tif,Cell type 1_3011,579.924,261.405,11.43512857142857142857142857,17.0985,22.084,11.0357,6.36835,6.24642,10.6309
t063.tif,Cell type 1_3000,413.521,217.282,9.581828571428571428571428571,12.8759,23.939,12.8759,3.25458,7.97516,8.72408
t063.tif,Cell type 1_3001,504.385,314.361,8.636985714285714285714285714,13.5825,18.5033,11.6957,2.96143,6.24171,8.81537
t063.tif,Cell type 1_20000,177.275,249.178,7.641785714285714285714285714,21.3307,21.9188,21.3307,12.4106,4.51276,10.8739
t063.tif,Cell type 1_20001,268.787,323.325,9.612814285714285714285714286,22.2794,22.0079,21.7376,11.7208,4.09998,11.7737
t063.tif,Cell type 1_11000,150.631,201.352,21.47728571428571428571428571,24.7552,20.9361,21.9983,11.5601,11.4484,12.4932
t063.tif,Cell type 1_11001,240.212,215.253,24.79442857142857142857142857,25.1847,20.1345,21.0309,11.7304,10.9051,12.8802
t063.tif,Cell type 1_20100,320.166,385.695,8.353857142857142857142857143,21.857,19.8416,21.7602,12.5622,7.39529,11.663
t063.tif,Cell type 1_20101,405.788,415.604,12.36428571428571428571428571,22.6046,20.1191,22.2355,12.411,7.94816,12.1071
t063.tif,Cell type 1_10010,150.048,183.87,12.53977142857142857142857143,22.9594,18.423,22.9074,9.26842,7.64468,12.0423
t063.tif,Cell type 1_10011,239.179,244.657,14.83814285714285714285714286,23.4457,19.7419,22.7822,9.33527,8.11343,11.9908
t063.tif,Cell type 1_21010,440.445,100.308,14.76557142857142857142857143,21.8231,21.7994,21.0037,12.2622,4.90679,11.0457
t063.tif,Cell type 1_21011,506.153,172.455,13.77945714285714285714285714,21.4914,21.9665,21.0028,12.1915,4.74529,10.4771
t063.tif,Cell type 1_10100,143.77,328.23,13.37578571428571428571428571,23.6324,22.5734,21.7059,10.7669,11.4365,8.39988
t063.tif,Cell type 1_10101,190.506,381.15,18.65171428571428571428571429,24.7252,22.7864,21.5836,11.0037,10.7688,8.56826
t063.tif,Cell type 1_21100,468.939,133.863,22.81585714285714285714285714,20.4101,19.5193,20.4044,13.4313,10.4469,14.6597
t063.tif,Cell type 1_21101,533.8,189.733,25.30842857142857142857142857,20.6997,19.9254,20.6997,13.7501,10.3017,13.6874
t063.tif,Cell type 1_11010,214.99,139.906,21.21785714285714285714285714,22.1649,20.2466,21.2184,10.8725,8.73278,12.7112
t063.tif,Cell type 1_11011,310.72,136.976,24.11685714285714285714285714,22.1432,20.2466,20.7974,11.0694,8.37873,12.5009
t063.tif,Cell type 1_10000,111.998,266.682,14.16337142857142857142857143,22.1922,23.4886,21.4478,7.84098,8.27292,12.054
t063.tif,Cell type 1_10001,158.191,293.886,22.40157142857142857142857143,22.156,23.6587,20.9989,7.96543,8.74857,11.7244
t063.tif,Cell type 1_21000,301.412,104.037,15.67242857142857142857142857,23.2409,22.2587,20.1455,12.0568,6.64415,12.2204
t063.tif,Cell type 1_21001,396.18,150.23,21.81042857142857142857142857,23.2187,22.2412,21.5852,12.2594,7.15781,11.9874
t063.tif,Cell type 1_20010,270.752,224.388,8.567285714285714285714285714,22.4784,19.4381,20.0329,9.52375,3.82193,8.99169
t063.tif,Cell type 1_20011,359.583,283.532,8.281142857142857142857142857,23.2661,18.9093,20.9629,10.2255,3.65483,9.4186
t063.tif,Cell type 1_10110,224.524,389.276,10.00221428571428571428571429,23.2136,24.5581,22.94,9.94744,11.0701,7.36139
t063.tif,Cell type 1_10111,293.18,417.099,14.25737142857142857142857143,22.0339,23.8345,22.0339,10.1952,11.4101,7.46968
t063.tif,Cell type 1_11100,232.755,149.786,9.965742857142857142857142857,20.0332,24.7558,19.7763,8.70967,8.40365,13.5208
t063.tif,Cell type 1_11101,301.841,205.401,15.58914285714285714285714286,21.1479,25.1537,20.5362,8.88115,9.271,12.9671
t063.tif,Cell type 1_20110,413.055,361.57,7.927814285714285714285714286,21.4916,19.5742,20.8454,11.9361,3.74207,12.0899
t063.tif,Cell type 1_20111,469.415,379.981,13.61462857142857142857142857,21.9021,19.8994,21.6405,12.3703,3.76958,12.0389
t063.tif,Cell type 1_21110,554.954,164.845,17.85214285714285714285714286,21.5902,20.665,20.003,13.4562,11.9985,15.9301
t063.tif,Cell type 1_21111,588.841,237.118,21.43657142857142857142857143,21.31,20.6407,19.9163,13.3588,12.0952,15.7476
t063.tif,Cell type 1_4100,348.261,295.593,14.29528571428571428571428571,24.9091,22.0718,19.2614,13.6882,10.0888,12.013
t063.tif,Cell type 1_4101,374.705,358.515,19.22371428571428571428571429,23.486,21.7104,19.9296,13.5849,10.4041,12.0652
