frame,dist,pred_name,gt_label,pred_x,pred_y,pred_z,gt_x,gt_y,gt_z
45,4.1633,Cell type 1_300,718,530.095,369.291,149.848,530.0,369.0,154.0
45,4.4956,Cell type 1_4,514,238.246,321.487,156.975,236.0,324.0,154.0
45,5.8508,Cell type 1_310,671,543.985,225.39,88.2661,540.0,225.0,84.0
45,7.0919,Cell type 1_311,642,426.035,258.195,70.5583,427.0,261.0,77.0
45,7.9635,Cell type 1_21001,610,395.278,354.88,137.56,388.0,357.0,140.0
45,11.3662,Cell type 1_2101,322,317.767,383.88,72.6368,318.0,384.0,84.0
45,11.7226,Cell type 1_20,417,493.123,125.517,107.544,493.0,128.0,119.0
45,12.0164,Cell type 1_10,35,171.416,179.836,78.9989,172.0,180.0,91.0
45,12.4707,Cell type 1_21000,353,430.262,376.398,64.5575,431.0,376.0,77.0
45,13.3323,Cell type 1_11,4,129.406,231.828,126.682,130.0,232.0,140.0
46,0.8793,Cell type 1_310,671,533.261,223.265,90.6039,534.0,223.0,91.0
46,1.0768,Cell type 1_211,259,213.187,271.414,62.0237,213.0,271.0,63.0
46,2.9161,Cell type 1_300,718,536.218,364.977,155.893,534.0,365.0,154.0
46,3.1407,Cell type 1_4,514,233.527,325.578,158.287,235.0,325.0,161.0
46,5.8436,Cell type 1_311,642,416.793,260.077,78.9425,419.0,262.0,84.0
46,6.3173,Cell type 1_21001,610,390.454,345.886,145.928,391.0,348.0,140.0
46,6.9963,Cell type 1_20,417,489.212,126.423,105.187,489.0,128.0,112.0
46,8.2003,Cell type 1_2101,322,323.3,388.689,75.8111,323.0,389.0,84.0
46,8.8851,Cell type 1_301,703,584.208,304.451,110.209,583.0,304.0,119.0
46,12.4753,Cell type 1_11,4,128.151,230.362,120.57,129.0,231.0,133.0
46,13.1908,Cell type 1_10,35,179.627,181.165,77.9428,180.0,183.0,91.0
46,13.6516,Cell type 1_21000,353,431.776,381.732,70.3529,432.0,382.0,84.0
47,1.2246,Cell type 1_21001,610,390.602,346.994,140.354,390.0,348.0,140.0
47,2.2034,Cell type 1_311,642,406.836,260.171,83.6064,408.0,262.0,84.0
47,2.4686,Cell type 1_211,259,216.208,285.502,64.7952,217.0,287.0,63.0
47,5.3868,Cell type 1_310,671,525.503,222.155,86.1655,527.0,224.0,91.0
47,5.7198,Cell type 1_10,35,177.73,186.684,85.4402,178.0,188.0,91.0
47,8.6667,Cell type 1_20,417,483.773,126.21,103.457,485.0,127.0,112.0
47,10.3304,Cell type 1_11,4,130.292,230.663,122.781,131.0,232.0,133.0
47,11.7451,Cell type 1_300,718,539.731,361.385,149.466,538.0,360.0,161.0
47,12.2421,Cell type 1_21000,353,433.371,383.185,71.7755,434.0,383.0,84.0
47,12.2859,Cell type 1_301,703,583.644,303.659,106.737,584.0,303.0,119.0
47,12.3581,Cell type 1_2101,322,324.28,387.707,78.6664,325.0,388.0,91.0
47,16.4922,Cell type 1_4,514,228.403,325.542,165.72,231.0,326.0,182.0
48,2.6079,Cell type 1_21001,610,383.528,344.582,145.433,382.0,346.0,147.0
48,3.3137,Cell type 1_211,259,212.53,290.082,60.1757,214.0,291.0,63.0
48,5.032,Cell type 1_20,417,484.689,127.784,115.118,487.0,130.0,119.0
48,5.2875,Cell type 1_310,671,527.396,223.63,86.4131,530.0,224.0,91.0
48,5.3116,Cell type 1_311,642,408.163,262.298,78.802,409.0,263.0,84.0
48,6.0711,Cell type 1_300,718,540.063,358.937,148.023,539.0,359.0,154.0
48,7.5946,Cell type 1_21000,353,426.801,381.763,76.7346,429.0,382.0,84.0
48,9.0259,Cell type 1_10,35,178.871,196.715,75.1377,180.0,198.0,84.0
48,11.2322,Cell type 1_301,703,579.917,305.908,107.933,578.0,306.0,119.0
48,11.557,Cell type 1_11,4,129.16,233.279,121.721,131.0,235.0,133.0
48,12.6413,Cell type 1_2101,322,321.496,390.74,78.4318,322.0,392.0,91.0
48,15.721,Cell type 1_4,514,223.598,316.374,173.402,225.0,315.0,189.0
49,1.0756,Cell type 1_20,417,478.199,133.709,112.784,478.0,133.0,112.0
49,1.8397,Cell type 1_21001,610,380.136,347.015,145.553,379.0,347.0,147.0
49,3.7865,Cell type 1_211,259,220.167,289.625,59.708,222.0,290.0,63.0
49,4.8657,Cell type 1_301,703,576.67,311.442,114.201,576.0,311.0,119.0
49,5.1378,Cell type 1_310,671,525.978,219.18,87.2111,528.0,222.0,91.0
49,6.0404,Cell type 1_311,642,404.327,261.702,78.1098,404.0,263.0,84.0
49,10.7635,Cell type 1_4,514,221.361,315.01,171.614,224.0,314.0,182.0
49,10.8714,Cell type 1_10,35,180.132,197.875,73.1301,180.0,198.0,84.0
49,11.203,Cell type 1_11,4,125.242,232.728,122.056,126.0,235.0,133.0
49,12.2914,Cell type 1_2101,322,324.722,390.933,78.9217,327.0,391.0,91.0
49,12.8974,Cell type 1_21000,353,426.919,379.184,71.1287,427.0,380.0,84.0
49,14.9096,Cell type 1_300,718,538.32,364.246,146.151,537.0,364.0,161.0
50,2.4307,Cell type 1_20,417,478.604,132.792,110.021,480.0,133.0,112.0
50,4.04,Cell type 1_21001,610,378.02,350.152,143.184,377.0,351.0,147.0
50,5.467,Cell type 1_310,671,519.553,224.172,85.6244,519.0,225.0,91.0
50,5.7985,Cell type 1_301,703,576.854,312.104,113.372,576.0,311.0,119.0
50,6.7892,Cell type 1_211,259,213.53,286.176,63.4819,213.0,288.0,70.0
50,6.9911,Cell type 1_21000,353,422.103,377.635,70.0192,422.0,378.0,77.0
50,8.7779,Cell type 1_10,35,177.201,202.7,68.2295,177.0,203.0,77.0
50,10.125,Cell type 1_4,514,215.556,318.736,172.202,218.0,318.0,182.0
50,11.2592,Cell type 1_11,4,130.722,234.285,121.767,131.0,235.0,133.0
50,13.7523,Cell type 1_311,642,402.551,263.764,77.9036,399.0,266.0,91.0
50,13.9279,Cell type 1_2101,322,314.977,388.996,77.0721,315.0,389.0,91.0
50,14.0291,Cell type 1_300,718,536.58,363.445,146.99,536.0,363.0,161.0
51,3.4741,Cell type 1_2101,322,312.633,389.933,87.7139,312.0,389.0,91.0
51,4.1444,Cell type 1_21001,610,375.262,337.47,142.742,378.0,336.0,140.0
51,4.5588,Cell type 1_11,4,125.806,238.587,129.262,128.0,240.0,133.0
51,4.6523,Cell type 1_10,35,168.52,200.634,80.2777,170.0,203.0,84.0
51,5.1861,Cell type 1_211,259,213.53,286.176,63.4819,217.0,290.0,63.0
51,6.2451,Cell type 1_310,671,520.721,223.222,77.8098,521.0,224.0,84.0
51,6.8576,Cell type 1_311,642,407.866,252.486,77.161,408.0,252.0,84.0
51,8.0555,Cell type 1_301,703,571.826,313.749,111.022,571.0,313.0,119.0
51,8.2859,Cell type 1_21000,353,419.413,384.547,75.853,419.0,386.0,84.0
51,10.1699,Cell type 1_20,417,479.462,131.568,108.942,479.0,133.0,119.0
51,10.2787,Cell type 1_4,514,222.305,322.954,171.907,224.0,322.0,182.0
51,10.4971,Cell type 1_300,718,543.866,360.245,143.613,543.0,359.0,154.0
52,1.8921,Cell type 1_21001,610,374.597,336.659,138.183,375.0,337.0,140.0
52,2.6078,Cell type 1_3101,687,544.423,246.055,81.6389,545.0,247.0,84.0
52,3.1261,Cell type 1_4,514,237.709,326.072,172.612,236.0,325.0,175.0
52,4.3123,Cell type 1_20,417,479.79,131.648,122.473,479.0,134.0,126.0
52,4.8334,Cell type 1_11,4,122.496,249.249,128.358,123.0,248.0,133.0
52,4.9196,Cell type 1_3110,643,392.229,233.843,72.5585,394.0,235.0,77.0
52,5.2258,Cell type 1_2101,322,317.599,391.574,78.9983,319.0,391.0,84.0
52,5.9134,Cell type 1_3100,672,509.228,199.635,64.3702,511.0,200.0,70.0
52,7.0564,Cell type 1_301,703,569.136,315.867,119.089,570.0,317.0,126.0
52,9.9642,Cell type 1_3111,656,425.713,270.08,81.3455,428.0,271.0,91.0
52,10.6586,Cell type 1_211,259,218.421,280.491,66.3693,219.0,281.0,77.0
52,12.7111,Cell type 1_21000,353,419.561,386.978,71.412,421.0,388.0,84.0
52,13.4954,Cell type 1_10,35,167.162,198.548,77.5382,168.0,199.0,91.0
52,14.8089,Cell type 1_300,718,536.011,366.58,146.237,535.0,366.0,161.0
53,1.709,Cell type 1_3100,672,508.897,193.476,61.3766,509.0,194.0,63.0
53,2.1997,Cell type 1_21001,610,376.731,328.038,132.217,377.0,326.0,133.0
53,4.7844,Cell type 1_3111,656,444.677,276.332,72.8711,447.0,277.0,77.0
53,5.0269,Cell type 1_20,417,469.231,137.305,121.939,468.0,140.0,126.0
53,5.3277,Cell type 1_3101,687,552.441,243.27,79.6578,551.0,246.0,84.0
53,7.0156,Cell type 1_2101,322,317.868,383.317,77.862,321.0,382.0,84.0
53,7.1376,Cell type 1_3110,643,402.463,231.547,69.9037,403.0,231.0,77.0
53,8.8499,Cell type 1_211,259,218.581,283.326,68.2707,220.0,283.0,77.0
53,9.4122,Cell type 1_21000,353,414.667,384.664,67.5997,415.0,385.0,77.0
53,9.8652,Cell type 1_4,514,239.191,328.277,165.306,241.0,328.0,175.0
53,9.8797,Cell type 1_301,703,577.465,313.26,116.159,577.0,314.0,126.0
53,11.4208,Cell type 1_11,4,125.282,250.462,121.722,127.0,251.0,133.0
53,12.0166,Cell type 1_300,718,539.129,362.423,149.044,538.0,362.0,161.0
53,12.527,Cell type 1_10,35,170.122,200.4,78.6291,172.0,201.0,91.0
54,1.4869,Cell type 1_3100,672,514.305,193.362,61.8508,515.0,194.0,63.0
54,2.1456,Cell type 1_3111,656,461.114,282.262,75.0635,462.0,282.0,77.0
54,2.158,Cell type 1_10,35,173.341,204.061,88.87,173.0,204.0,91.0
54,2.7738,Cell type 1_4,514,235.685,325.806,165.251,236.0,326.0,168.0
54,3.1775,Cell type 1_3110,643,409.529,230.341,67.7239,411.0,232.0,70.0
54,3.2858,Cell type 1_211,259,221.203,282.922,67.4628,221.0,285.0,70.0
54,4.7322,Cell type 1_21000,353,408.195,382.706,72.3905,409.0,382.0,77.0
54,5.265,Cell type 1_3101,687,559.462,247.306,78.8014,559.0,248.0,84.0
54,5.8006,Cell type 1_21001,610,382.643,324.603,127.224,383.0,325.0,133.0
54,6.8017,Cell type 1_20,417,462.833,139.295,128.256,466.0,143.0,133.0
54,6.8777,Cell type 1_301,703,578.981,314.729,126.198,578.0,315.0,133.0
54,9.2551,Cell type 1_2101,322,321.561,379.484,74.872,323.0,380.0,84.0
54,9.4974,Cell type 1_300,718,533.886,364.072,151.564,534.0,363.0,161.0
54,11.5956,Cell type 1_11,4,129.103,251.522,121.449,130.0,252.0,133.0
55,1.9044,Cell type 1_3101,687,574.481,257.676,83.2595,575.0,256.0,84.0
55,2.1656,Cell type 1_4,514,241.144,316.169,166.018,242.0,316.0,168.0
55,3.2858,Cell type 1_211,259,221.203,282.922,67.4628,221.0,285.0,70.0
55,4.9073,Cell type 1_21001,610,381.175,320.107,128.097,381.0,320.0,133.0
55,6.7889,Cell type 1_200,417,462.689,144.671,119.347,464.0,145.0,126.0
55,7.261,Cell type 1_11,4,129.909,246.219,118.864,131.0,247.0,126.0
55,7.8378,Cell type 1_3110,643,409.529,230.341,67.7239,417.0,231.0,70.0
55,8.6038,Cell type 1_201,449,478.554,171.474,166.794,478.0,174.0,175.0
55,8.7522,Cell type 1_301,703,575.822,319.08,124.25,576.0,319.0,133.0
55,8.839,Cell type 1_2101,322,321.85,381.771,75.2391,323.0,382.0,84.0
55,9.3966,Cell type 1_10,35,175.773,209.153,82.0599,178.0,211.0,91.0
55,9.8044,Cell type 1_21000,353,411.836,378.036,67.197,412.0,378.0,77.0
55,13.1162,Cell type 1_3100,672,519.507,191.717,57.3606,523.0,192.0,70.0
55,13.1603,Cell type 1_3111,656,468.73,293.536,71.5072,472.0,291.0,84.0
55,14.0159,Cell type 1_300,718,532.868,372.813,147.228,531.0,371.0,161.0
56,1.3792,Cell type 1_10,35,181.477,203.656,89.7711,182.0,204.0,91.0
56,1.6088,Cell type 1_201,449,475.871,173.634,167.16,476.0,175.0,168.0
56,2.6373,Cell type 1_3110,643,418.348,229.359,61.7618,420.0,231.0,63.0
56,2.8306,Cell type 1_4,514,247.217,313.384,165.204,247.0,313.0,168.0
56,4.3934,Cell type 1_211,259,216.465,281.044,74.5727,220.0,282.0,77.0
56,5.1191,Cell type 1_3100,672,521.826,185.967,58.0174,523.0,186.0,63.0
56,5.5406,Cell type 1_21000,353,408.677,369.794,71.9276,410.0,368.0,77.0
56,6.1935,Cell type 1_21001,610,378.812,319.586,127.381,381.0,321.0,133.0
56,6.4875,Cell type 1_300,718,523.422,375.994,154.603,523.0,375.0,161.0
56,6.7868,Cell type 1_3101,687,585.811,262.738,84.2669,585.0,263.0,91.0
56,8.3551,Cell type 1_11,4,130.801,245.209,117.686,130.0,245.0,126.0
56,8.8021,Cell type 1_3111,656,492.26,301.717,68.2584,493.0,301.0,77.0
56,9.0346,Cell type 1_301,703,578.208,322.274,130.997,578.0,323.0,140.0
56,9.1151,Cell type 1_200,417,464.39,140.533,116.921,465.0,140.0,126.0
56,11.0275,Cell type 1_2101,322,323.69,380.478,72.9892,324.0,381.0,84.0
57,2.786,Cell type 1_21000,353,409.385,361.838,75.8289,407.0,361.0,77.0
57,3.1134,Cell type 1_3111,656,498.243,315.303,67.0616,499.0,316.0,70.0
57,3.4105,Cell type 1_201,449,477.484,172.338,165.418,476.0,174.0,168.0
57,3.4897,Cell type 1_301,703,571.275,332.506,137.007,573.0,333.0,140.0
57,4.9007,Cell type 1_3101,687,589.154,281.233,86.333,590.0,280.0,91.0
57,5.6678,Cell type 1_200,417,472.773,137.806,106.464,473.0,139.0,112.0
57,6.1997,Cell type 1_21001,610,376.044,309.544,135.753,375.0,315.0,133.0
57,7.1623,Cell type 1_101,35,183.799,199.174,84.2345,186.0,200.0,91.0
57,7.948,Cell type 1_11,4,130.452,235.466,119.392,129.0,238.0,112.0
57,8.1384,Cell type 1_4,514,246.989,306.334,160.121,249.0,306.0,168.0
57,9.8178,Cell type 1_2101,322,322.633,379.87,74.2787,324.0,380.0,84.0
57,11.5325,Cell type 1_3100,672,528.783,194.216,58.4716,529.0,194.0,70.0
57,14.1828,Cell type 1_300,718,511.709,383.863,153.958,511.0,382.0,168.0
57,14.4114,Cell type 1_211,259,216.465,281.044,74.5727,225.0,282.0,63.0
57,14.4267,Cell type 1_3110,643,429.547,235.878,62.8739,429.0,233.0,77.0
57,17.3293,Cell type 1_100,131,191.203,201.644,150.815,189.0,202.0,168.0
58,1.9089,Cell type 1_2110,260,201.873,270.493,54.5451,203.0,271.0,56.0
58,3.1444,Cell type 1_21000,353,405.199,352.593,74.3045,406.0,354.0,77.0
58,3.3796,Cell type 1_4,514,245.081,308.349,158.567,247.0,307.0,161.0
58,4.2466,Cell type 1_2101,322,318.176,366.681,72.8901,319.0,366.0,77.0
58,4.3885,Cell type 1_201,449,476.375,172.13,163.715,476.0,173.0,168.0
58,5.6153,Cell type 1_2111,275,250.417,306.563,64.8076,252.0,308.0,70.0
58,5.7689,Cell type 1_200,417,483.239,148.453,110.616,482.0,148.0,105.0
58,7.3138,Cell type 1_21001,610,376.057,304.405,128.87,374.0,298.0,126.0
58,8.7316,Cell type 1_3101,687,593.286,280.062,89.2733,593.0,280.0,98.0
58,9.8823,Cell type 1_3110,643,434.606,236.057,67.1815,434.0,237.0,77.0
58,10.1926,Cell type 1_301,703,570.453,343.899,129.912,569.0,344.0,140.0
58,10.223,Cell type 1_101,35,175.43,188.743,93.0087,179.0,192.0,84.0
58,10.527,Cell type 1_3111,656,505.604,323.239,66.4832,506.0,323.0,77.0
58,11.2762,Cell type 1_3100,672,529.332,196.929,58.7438,530.0,197.0,70.0
58,12.3204,Cell type 1_300,718,499.579,389.876,155.837,499.0,388.0,168.0
58,13.9501,Cell type 1_11,4,120.788,239.922,112.082,121.0,239.0,126.0
58,17.2693,Cell type 1_100,132,197.779,193.417,158.437,184.0,184.0,154.0
59,1.2357,Cell type 1_301,703,568.055,334.805,138.781,568.0,335.0,140.0
59,2.7612,Cell type 1_21011,323,316.54,377.051,64.3015,318.0,379.0,63.0
59,3.4179,Cell type 1_11,4,128.516,241.057,114.931,130.0,242.0,112.0
59,3.4869,Cell type 1_100,132,174.55,181.915,150.83,176.0,182.0,154.0
59,4.2581,Cell type 1_200,433,510.282,151.161,107.806,511.0,151.0,112.0
59,4.6773,Cell type 1_21001,610,370.593,319.321,123.022,372.0,316.0,126.0
59,4.8959,Cell type 1_21010,338,354.329,406.624,86.1649,355.0,407.0,91.0
59,5.4604,Cell type 1_2111,275,256.243,312.361,64.6044,257.0,312.0,70.0
59,6.9778,Cell type 1_4,514,243.683,313.913,161.116,243.0,313.0,168.0
59,9.5125,Cell type 1_3100,672,525.262,198.272,60.5755,524.0,198.0,70.0
59,10.0394,Cell type 1_3110,643,434.606,236.057,67.1815,435.0,234.0,77.0
59,11.5247,Cell type 1_300,718,498.645,382.767,156.519,498.0,382.0,168.0
59,11.7019,Cell type 1_21000,353,417.211,346.124,65.3939,416.0,347.0,77.0
59,12.1595,Cell type 1_3101,687,585.923,280.506,85.8856,585.0,281.0,98.0
59,12.2505,Cell type 1_2110,260,208.657,273.402,50.9287,210.0,275.0,63.0
59,12.9172,Cell type 1_3111,656,510.319,325.236,64.1601,511.0,324.0,77.0
59,15.5524,Cell type 1_101,35,184.179,192.318,89.2013,193.0,205.0,91.0
60,0.777,Cell type 1_111,20,143.598,276.428,133.339,144.0,277.0,133.0
60,1.7311,Cell type 1_300,718,495.447,372.984,161.95,494.0,373.0,161.0
60,2.0781,Cell type 1_200,433,505.331,156.492,103.095,506.0,156.0,105.0
60,2.0826,Cell type 1_100,132,162.176,192.946,145.404,163.0,194.0,147.0
60,2.5267,Cell type 1_101,36,171.564,185.169,88.654,172.0,186.0,91.0
60,3.0228,Cell type 1_3110,643,425.99,230.146,66.9807,426.0,230.0,70.0
60,3.8426,Cell type 1_3100,672,512.95,195.708,59.7019,511.0,196.0,63.0
60,3.8457,Cell type 1_2110,260,204.724,271.796,52.5778,206.0,273.0,56.0
60,3.9939,Cell type 1_4,514,245.047,315.233,157.524,247.0,315.0,161.0
60,4.47,Cell type 1_110,5,120.534,252.35,94.2882,123.0,252.0,98.0
60,4.8107,Cell type 1_21010,338,371.843,409.876,93.3322,373.0,410.0,98.0
60,4.8416,Cell type 1_2111,275,261.702,314.881,58.3372,263.0,315.0,63.0
60,6.4583,Cell type 1_21011,323,323.45,383.421,63.5913,324.0,384.0,70.0
60,7.0977,Cell type 1_210000,369,440.786,367.676,78.2351,437.0,366.0,84.0
60,8.2941,Cell type 1_3101,687,581.756,285.31,82.8056,583.0,285.0,91.0
60,8.9526,Cell type 1_210001,354,413.214,348.221,61.0527,413.0,348.0,70.0
60,9.0187,Cell type 1_21001,610,363.726,316.37,117.094,365.0,317.0,126.0
60,9.4019,Cell type 1_301,703,562.891,335.898,130.729,564.0,337.0,140.0
60,13.2349,Cell type 1_3111,656,510.319,325.236,64.1601,513.0,327.0,77.0
61,2.1241,Cell type 1_210000,369,454.885,378.881,88.8824,455.0,379.0,91.0
61,2.8025,Cell type 1_2011,465,509.558,178.878,172.875,511.0,180.0,175.0
61,4.3576,Cell type 1_2111,275,263.651,314.407,58.6971,264.0,315.0,63.0
61,4.496,Cell type 1_2010,450,473.757,131.603,156.586,473.0,132.0,161.0
61,4.5337,Cell type 1_3110,643,423.408,224.995,65.4847,423.0,225.0,70.0
61,4.5546,Cell type 1_4,514,240.965,321.513,164.674,240.0,319.0,161.0
61,4.834,Cell type 1_3100,672,507.087,184.959,58.167,507.0,185.0,63.0
61,4.8758,Cell type 1_21010,338,382.542,407.72,93.3557,384.0,408.0,98.0
61,4.9339,Cell type 1_100,132,148.06,197.262,149.213,149.0,198.0,154.0
61,5.004,Cell type 1_3111,656,511.908,323.047,65.0793,511.0,323.0,70.0
61,5.5684,Cell type 1_300,718,500.915,367.476,162.457,501.0,368.0,168.0
61,5.6418,Cell type 1_21011,323,330.16,384.408,64.4526,331.0,385.0,70.0
61,5.6746,Cell type 1_210001,354,415.277,356.815,64.3747,416.0,357.0,70.0
61,6.2293,Cell type 1_3101,687,579.776,273.001,90.2253,580.0,273.0,84.0
61,6.6202,Cell type 1_111,20,150.73,285.353,140.417,151.0,286.0,147.0
61,7.3785,Cell type 1_301,703,562.891,335.898,130.729,567.0,332.0,126.0
61,8.2111,Cell type 1_101,36,168.563,187.168,89.8429,169.0,188.0,98.0
61,8.2787,Cell type 1_21001,618,353.998,303.294,103.899,354.0,305.0,112.0
61,9.8323,Cell type 1_110,5,119.927,265.302,95.2514,121.0,266.0,105.0
61,10.0834,Cell type 1_2110,260,194.215,265.593,53.0462,195.0,267.0,63.0
61,12.3073,Cell type 1_200,433,503.738,169.39,102.313,502.0,162.0,112.0
62,1.1785,Cell type 1_210000,369,463.703,379.858,98.3981,463.0,379.0,98.0
62,1.529,Cell type 1_210001,354,417.013,357.596,61.9043,418.0,358.0,63.0
62,2.012,Cell type 1_301,703,563.57,336.785,117.601,565.0,337.0,119.0
62,2.5002,Cell type 1_21010,338,390.774,408.574,100.102,392.0,408.0,98.0
62,3.1355,Cell type 1_2011,465,520.196,185.265,172.246,521.0,184.0,175.0
62,3.6665,Cell type 1_3101,687,574.224,268.762,80.4245,575.0,269.0,84.0
62,3.7899,Cell type 1_210010,306,357.358,276.778,59.2336,357.0,277.0,63.0
62,4.1841,Cell type 1_4,514,234.444,321.53,156.887,235.0,321.0,161.0
62,4.5364,Cell type 1_100,132,151.852,195.494,150.035,154.0,195.0,154.0
62,4.7364,Cell type 1_3110,643,416.882,221.693,65.3566,416.0,222.0,70.0
62,4.9634,Cell type 1_210011,618,356.37,296.177,100.146,357.0,297.0,105.0
62,5.4802,Cell type 1_3100,672,505.606,190.013,57.6287,506.0,189.0,63.0
62,6.042,Cell type 1_300,718,500.938,371.947,162.033,501.0,371.0,168.0
62,6.4822,Cell type 1_110,5,112.607,266.897,98.6244,113.0,268.0,105.0
62,7.7521,Cell type 1_3111,656,509.731,322.994,66.1544,503.0,323.0,70.0
62,7.8875,Cell type 1_2111,275,263.974,322.435,62.1328,264.0,323.0,70.0
62,8.9546,Cell type 1_21011,323,326.773,387.653,61.1367,328.0,388.0,70.0
62,9.1786,Cell type 1_2010,450,470.174,133.852,158.931,471.0,135.0,168.0
62,10.1215,Cell type 1_2110,260,183.734,256.312,52.9816,185.0,257.0,63.0
62,10.1529,Cell type 1_111,20,161.384,283.412,150.985,163.0,283.0,161.0
62,10.1605,Cell type 1_101,36,160.608,182.514,87.8587,161.0,183.0,98.0
62,10.5425,Cell type 1_200,433,506.227,177.076,96.4193,507.0,171.0,105.0
63,2.0782,Cell type 1_300,718,500.294,365.554,167.256,499.0,367.0,168.0
63,2.1649,Cell type 1_2111,275,269.902,324.165,68.005,270.0,325.0,70.0
63,2.3607,Cell type 1_4,514,245.128,316.398,162.382,247.0,316.0,161.0
63,2.8335,Cell type 1_101,36,149.445,183.766,88.2313,150.0,184.0,91.0
63,3.0318,Cell type 1_100,132,149.166,200.851,151.089,150.0,201.0,154.0
63,3.2699,Cell type 1_2010,450,468.687,133.7,158.016,469.0,135.0,161.0
63,4.0279,Cell type 1_21010,338,405.585,415.536,87.0296,406.0,415.0,91.0
63,4.1874,Cell type 1_3101,687,579.017,262.162,80.0168,580.0,263.0,84.0
63,4.3365,Cell type 1_301,703,561.565,328.368,116.304,564.0,326.0,119.0
63,4.4942,Cell type 1_21011,323,319.917,385.741,58.6866,320.0,387.0,63.0
63,4.6971,Cell type 1_111,20,158.18,294.039,156.476,159.0,295.0,161.0
63,5.9695,Cell type 1_210011,618,348.41,295.826,99.1615,348.0,297.0,105.0
63,6.0855,Cell type 1_2011,465,534.53,188.98,176.199,533.0,190.0,182.0
63,6.3602,Cell type 1_3100,672,491.83,186.572,56.6565,492.0,187.0,63.0
63,6.6002,Cell type 1_210001,354,413.287,361.71,56.4448,414.0,362.0,63.0
63,6.947,Cell type 1_3110,643,416.882,221.693,65.3566,412.0,220.0,70.0
63,7.1316,Cell type 1_110,5,111.535,266.818,97.9824,112.0,268.0,105.0
63,7.2209,Cell type 1_200,433,507.419,172.609,97.8019,507.0,173.0,105.0
63,8.8691,Cell type 1_2110,260,176.405,249.34,54.4349,178.0,251.0,63.0
63,9.2177,Cell type 1_210010,306,359.414,283.385,60.8215,360.0,284.0,70.0
63,9.9019,Cell type 1_210000,369,469.472,380.647,95.1185,470.0,381.0,105.0
63,10.4354,Cell type 1_3111,656,506.869,321.043,60.056,506.0,318.0,70.0
64,1.2318,Cell type 1_2011,465,537.833,195.192,175.413,537.0,196.0,175.0
64,1.3418,Cell type 1_2010,450,477.929,132.485,159.763,478.0,133.0,161.0
64,1.613,Cell type 1_4,514,245.048,314.718,161.228,246.0,316.0,161.0
64,2.4161,Cell type 1_2111,275,270.464,323.566,67.6844,271.0,324.0,70.0
64,3.62,Cell type 1_3110,643,401.139,211.773,66.3898,401.0,212.0,70.0
64,3.8213,Cell type 1_210010,306,351.494,285.419,59.2356,352.0,285.0,63.0
64,3.8686,Cell type 1_21011,323,319.396,385.236,59.4875,321.0,385.0,63.0
64,4.2976,Cell type 1_3100,672,486.229,183.027,58.8988,487.0,182.0,63.0
64,4.5499,Cell type 1_300,718,502.092,361.642,163.63,501.0,361.0,168.0
64,4.5912,Cell type 1_110,5,113.983,265.652,93.5364,115.0,266.0,98.0
64,4.7364,Cell type 1_100,132,155.814,194.973,156.38,156.0,196.0,161.0
