frame,gt_label,gt_x,gt_y,gt_z,nearest_pred_dist,nearest_pred_name,nearest_pred_x,nearest_pred_y,nearest_pred_z
49,565,311.0,235.0,168.0,120.2074,Cell type 1_4,221.361,315.01,171.614
49,590,433.0,230.0,182.0,112.3402,Cell type 1_311,404.327,261.702,78.1098
49,625,471.0,319.0,133.0,82.1714,Cell type 1_300,538.32,364.246,146.151
50,67,156.0,335.0,133.0,73.1316,Cell type 1_4,215.556,318.736,172.202
50,98,236.0,389.0,105.0,83.7695,Cell type 1_2101,314.977,388.996,77.0721
50,131,206.0,184.0,161.0,98.664,Cell type 1_11,130.722,234.285,121.767
50,162,301.0,138.0,154.0,163.9172,Cell type 1_10,177.201,202.7,68.2295
50,194,261.0,146.0,91.0,103.7095,Cell type 1_10,177.201,202.7,68.2295
50,225,393.0,155.0,84.0,92.1864,Cell type 1_20,478.604,132.792,110.021
50,290,302.0,271.0,70.0,89.9985,Cell type 1_211,213.53,286.176,63.4819
50,386,383.0,111.0,133.0,100.7127,Cell type 1_20,478.604,132.792,110.021
50,449,490.0,178.0,175.0,79.9744,Cell type 1_20,478.604,132.792,110.021
50,480,565.0,230.0,161.0,88.2093,Cell type 1_310,519.553,224.172,85.6244
50,541,296.0,393.0,168.0,92.9733,Cell type 1_2101,314.977,388.996,77.0721
50,565,309.0,232.0,161.0,127.9859,Cell type 1_4,215.556,318.736,172.202
50,590,436.0,231.0,175.0,107.7962,Cell type 1_311,402.551,263.764,77.9036
50,625,468.0,320.0,133.0,82.3796,Cell type 1_300,536.58,363.445,146.99
51,67,154.0,333.0,140.0,76.0562,Cell type 1_4,222.305,322.954,171.907
51,98,230.0,384.0,105.0,84.6299,Cell type 1_2101,312.633,389.933,87.7139
51,131,205.0,182.0,168.0,96.8154,Cell type 1_10,168.52,200.634,80.2777
51,162,292.0,131.0,161.0,163.1327,Cell type 1_10,168.52,200.634,80.2777
51,194,256.0,147.0,91.0,103.1713,Cell type 1_10,168.52,200.634,80.2777
51,225,385.0,155.0,84.0,100.3651,Cell type 1_311,407.866,252.486,77.161
51,290,303.0,266.0,70.0,91.948,Cell type 1_211,213.53,286.176,63.4819
51,386,381.0,113.0,140.0,104.9006,Cell type 1_20,479.462,131.568,108.942
51,449,488.0,171.0,175.0,77.4044,Cell type 1_20,479.462,131.568,108.942
51,480,571.0,234.0,154.0,90.5963,Cell type 1_301,571.826,313.749,111.022
51,541,299.0,394.0,161.0,74.6542,Cell type 1_2101,312.633,389.933,87.7139
51,565,309.0,237.0,161.0,121.7301,Cell type 1_21001,375.262,337.47,142.742
51,590,431.0,225.0,168.0,97.6851,Cell type 1_311,407.866,252.486,77.161
51,625,465.0,315.0,133.0,91.5401,Cell type 1_300,543.866,360.245,143.613
52,67,161.0,341.0,133.0,87.6141,Cell type 1_4,237.709,326.072,172.612
52,98,232.0,388.0,91.0,86.5101,Cell type 1_2101,317.599,391.574,78.9983
52,131,200.0,190.0,161.0,90.0959,Cell type 1_10,167.162,198.548,77.5382
52,162,288.0,144.0,161.0,156.6626,Cell type 1_10,167.162,198.548,77.5382
52,194,255.0,149.0,91.0,101.7435,Cell type 1_10,167.162,198.548,77.5382
52,225,387.0,145.0,91.0,90.8873,Cell type 1_3110,392.229,233.843,72.5585
52,290,309.0,261.0,70.0,87.5849,Cell type 1_3110,392.229,233.843,72.5585
52,386,380.0,118.0,140.0,102.2326,Cell type 1_20,479.79,131.648,122.473
52,449,489.0,177.0,175.0,70.0051,Cell type 1_20,479.79,131.648,122.473
52,480,568.0,235.0,154.0,76.9039,Cell type 1_3101,544.423,246.055,81.6389
52,541,294.0,394.0,161.0,85.3644,Cell type 1_2101,317.599,391.574,78.9983
52,565,312.0,236.0,168.0,116.8477,Cell type 1_4,237.709,326.072,172.612
52,590,422.0,230.0,175.0,101.938,Cell type 1_3111,425.713,270.08,81.3455
52,625,465.0,318.0,133.0,80.6721,Cell type 1_3111,425.713,270.08,81.3455
53,67,165.0,337.0,126.0,84.4118,Cell type 1_4,239.191,328.277,165.306
53,98,235.0,388.0,105.0,84.9777,Cell type 1_4,239.191,328.277,165.306
53,131,196.0,196.0,161.0,86.4523,Cell type 1_10,170.122,200.4,78.6291
53,162,283.0,145.0,154.0,146.5994,Cell type 1_10,170.122,200.4,78.6291
53,194,259.0,146.0,84.0,104.3432,Cell type 1_10,170.122,200.4,78.6291
53,225,388.0,147.0,91.0,87.4625,Cell type 1_20,469.231,137.305,121.939
53,290,315.0,261.0,70.0,92.289,Cell type 1_3110,402.463,231.547,69.9037
53,386,374.0,120.0,147.0,99.9823,Cell type 1_20,469.231,137.305,121.939
53,449,481.0,175.0,168.0,60.6716,Cell type 1_20,469.231,137.305,121.939
53,480,560.0,226.0,161.0,83.4982,Cell type 1_3101,552.441,243.27,79.6578
53,541,301.0,399.0,154.0,79.5455,Cell type 1_2101,317.868,383.317,77.862
53,565,304.0,238.0,161.0,111.2146,Cell type 1_4,239.191,328.277,165.306
53,590,419.0,231.0,175.0,106.3908,Cell type 1_3110,402.463,231.547,69.9037
53,625,471.0,310.0,133.0,73.7694,Cell type 1_3111,444.677,276.332,72.8711
54,67,170.0,337.0,126.0,77.3335,Cell type 1_4,235.685,325.806,165.251
54,98,243.0,382.0,105.0,82.7131,Cell type 1_4,235.685,325.806,165.251
54,131,196.0,197.0,154.0,69.3196,Cell type 1_10,173.341,204.061,88.87
54,162,282.0,149.0,154.0,138.1319,Cell type 1_10,173.341,204.061,88.87
54,194,255.0,151.0,91.0,97.4074,Cell type 1_10,173.341,204.061,88.87
54,225,374.0,151.0,84.0,88.4433,Cell type 1_3110,409.529,230.341,67.7239
54,290,320.0,260.0,77.0,94.7689,Cell type 1_3110,409.529,230.341,67.7239
54,386,369.0,119.0,147.0,97.8154,Cell type 1_20,462.833,139.295,128.256
54,449,477.0,174.0,168.0,54.6327,Cell type 1_20,462.833,139.295,128.256
54,480,550.0,219.0,154.0,80.9048,Cell type 1_3101,559.462,247.306,78.8014
54,541,298.0,401.0,154.0,85.3188,Cell type 1_2101,321.561,379.484,74.872
54,565,303.0,241.0,168.0,108.3094,Cell type 1_4,235.685,325.806,165.251
54,590,410.0,227.0,175.0,107.3291,Cell type 1_3110,409.529,230.341,67.7239
54,625,477.0,306.0,140.0,70.9409,Cell type 1_3111,461.114,282.262,75.0635
55,67,171.0,332.0,133.0,79.1264,Cell type 1_4,241.144,316.169,166.018
55,98,239.0,384.0,105.0,88.0614,Cell type 1_2101,321.85,381.771,75.2391
55,131,194.0,196.0,161.0,82.0778,Cell type 1_10,175.773,209.153,82.0599
55,162,280.0,153.0,154.0,138.5345,Cell type 1_10,175.773,209.153,82.0599
55,194,261.0,152.0,91.0,103.005,Cell type 1_10,175.773,209.153,82.0599
55,225,368.0,159.0,84.0,84.1374,Cell type 1_3110,409.529,230.341,67.7239
55,290,324.0,265.0,77.0,92.7497,Cell type 1_3110,409.529,230.341,67.7239
55,386,371.0,121.0,154.0,100.8366,Cell type 1_200,462.689,144.671,119.347
55,480,550.0,216.0,154.0,85.1515,Cell type 1_201,478.554,171.474,166.794
55,541,302.0,396.0,161.0,89.1707,Cell type 1_2101,321.85,381.771,75.2391
55,565,306.0,241.0,168.0,99.3006,Cell type 1_4,241.144,316.169,166.018
55,590,410.0,228.0,175.0,89.231,Cell type 1_201,478.554,171.474,166.794
55,625,476.0,300.0,140.0,69.1802,Cell type 1_3111,468.73,293.536,71.5072
56,67,168.0,332.0,140.0,85.1888,Cell type 1_4,247.217,313.384,165.204
56,98,239.0,385.0,105.0,90.6506,Cell type 1_2101,323.69,380.478,72.9892
56,131,192.0,196.0,154.0,65.534,Cell type 1_10,181.477,203.656,89.7711
56,162,285.0,147.0,154.0,134.3587,Cell type 1_10,181.477,203.656,89.7711
56,194,267.0,154.0,91.0,98.901,Cell type 1_10,181.477,203.656,89.7711
56,225,370.0,160.0,91.0,89.4599,Cell type 1_3110,418.348,229.359,61.7618
56,290,324.0,260.0,77.0,95.3577,Cell type 1_21001,378.812,319.586,127.381
56,386,370.0,115.0,147.0,102.3042,Cell type 1_200,464.39,140.533,116.921
56,480,550.0,210.0,154.0,83.6109,Cell type 1_201,475.871,173.634,167.16
56,541,304.0,395.0,168.0,98.1103,Cell type 1_2101,323.69,380.478,72.9892
56,565,308.0,241.0,168.0,94.5613,Cell type 1_4,247.217,313.384,165.204
56,590,410.0,231.0,175.0,87.7001,Cell type 1_201,475.871,173.634,167.16
56,625,486.0,296.0,133.0,65.2943,Cell type 1_3111,492.26,301.717,68.2584
57,67,171.0,326.0,133.0,83.0459,Cell type 1_4,246.989,306.334,160.121
57,98,237.0,384.0,105.0,91.0707,Cell type 1_2101,322.633,379.87,74.2787
57,162,281.0,146.0,154.0,105.6877,Cell type 1_100,191.203,201.644,150.815
57,194,275.0,155.0,84.0,101.3362,Cell type 1_101,183.799,199.174,84.2345
57,225,377.0,161.0,84.0,93.884,Cell type 1_3110,429.547,235.878,62.8739
57,290,330.0,255.0,84.0,88.1673,Cell type 1_21001,376.044,309.544,135.753
57,386,374.0,115.0,140.0,106.7749,Cell type 1_200,472.773,137.806,106.464
57,480,554.0,213.0,154.0,87.3983,Cell type 1_201,477.484,172.338,165.418
57,541,305.0,398.0,168.0,97.0737,Cell type 1_2101,322.633,379.87,74.2787
57,565,310.0,239.0,168.0,92.5545,Cell type 1_4,246.989,306.334,160.121
57,590,412.0,236.0,168.0,87.9854,Cell type 1_21001,376.044,309.544,135.753
57,625,483.0,296.0,133.0,70.3763,Cell type 1_3111,498.243,315.303,67.0616
58,67,163.0,327.0,126.0,90.2539,Cell type 1_4,245.081,308.349,158.567
58,98,238.0,384.0,105.0,88.0862,Cell type 1_2101,318.176,366.681,72.8901
58,147,219.0,209.0,168.0,28.0109,Cell type 1_100,197.779,193.417,158.437
58,162,289.0,133.0,154.0,109.5042,Cell type 1_100,197.779,193.417,158.437
58,194,273.0,157.0,91.0,102.6234,Cell type 1_101,175.43,188.743,93.0087
58,225,385.0,159.0,84.0,93.174,Cell type 1_3110,434.606,236.057,67.1815
58,290,336.0,265.0,77.0,76.471,Cell type 1_21001,376.057,304.405,128.87
58,386,372.0,116.0,147.0,119.6834,Cell type 1_201,476.375,172.13,163.715
58,480,550.0,211.0,154.0,83.8206,Cell type 1_201,476.375,172.13,163.715
58,541,305.0,390.0,175.0,102.6022,Cell type 1_4,245.081,308.349,158.567
58,565,313.0,236.0,154.0,96.3688,Cell type 1_21001,376.057,304.405,128.87
58,590,408.0,232.0,182.0,92.7033,Cell type 1_201,476.375,172.13,163.715
58,625,482.0,301.0,140.0,80.352,Cell type 1_3111,505.604,323.239,66.4832
59,68,152.0,331.0,105.0,93.4873,Cell type 1_11,128.516,241.057,114.931
59,83,174.0,348.0,133.0,82.5115,Cell type 1_4,243.683,313.913,161.116
59,98,237.0,399.0,98.0,89.1289,Cell type 1_21011,316.54,377.051,64.3015
59,147,218.0,218.0,175.0,61.4347,Cell type 1_100,174.55,181.915,150.83
59,163,253.0,132.0,154.0,93.0374,Cell type 1_100,174.55,181.915,150.83
59,178,307.0,153.0,161.0,135.9504,Cell type 1_100,174.55,181.915,150.83
59,194,266.0,162.0,84.0,87.4123,Cell type 1_101,184.179,192.318,89.2013
59,225,372.0,163.0,84.0,97.6714,Cell type 1_3110,434.606,236.057,67.1815
59,291,314.0,241.0,56.0,92.2079,Cell type 1_2111,256.243,312.361,64.6044
59,306,352.0,279.0,77.0,63.9493,Cell type 1_21001,370.593,319.321,123.022
59,387,344.0,101.0,126.0,154.9942,Cell type 1_201,480.921,161.445,166.277
59,402,382.0,133.0,154.0,103.6591,Cell type 1_201,480.921,161.445,166.277
59,418,457.0,115.0,98.0,65.1364,Cell type 1_200,510.282,151.161,107.806
59,450,470.0,147.0,161.0,18.8619,Cell type 1_201,480.921,161.445,166.277
59,465,500.0,181.0,189.0,35.5351,Cell type 1_201,480.921,161.445,166.277
59,480,557.0,210.0,140.0,81.7377,Cell type 1_200,510.282,151.161,107.806
59,541,312.0,387.0,168.0,94.201,Cell type 1_21010,354.329,406.624,86.1649
59,565,316.0,249.0,161.0,96.7872,Cell type 1_21001,370.593,319.321,123.022
59,590,411.0,230.0,168.0,97.9372,Cell type 1_201,480.921,161.445,166.277
59,625,480.0,283.0,133.0,86.2673,Cell type 1_3111,510.319,325.236,64.1601
60,51,211.0,231.0,105.0,62.6328,Cell type 1_101,171.564,185.169,88.654
60,68,153.0,339.0,98.0,72.4741,Cell type 1_111,143.598,276.428,133.339
60,83,179.0,369.0,140.0,86.9493,Cell type 1_4,245.047,315.233,157.524
60,99,231.0,383.0,77.0,77.0137,Cell type 1_2111,261.702,314.881,58.3372
60,114,277.0,406.0,112.0,70.7871,Cell type 1_21011,323.45,383.421,63.5913
60,147,213.0,214.0,175.0,62.4682,Cell type 1_100,162.176,192.946,145.404
60,163,240.0,136.0,147.0,96.4467,Cell type 1_100,162.176,192.946,145.404
60,178,299.0,143.0,175.0,148.6315,Cell type 1_100,162.176,192.946,145.404
60,195,251.0,156.0,77.0,85.4209,Cell type 1_101,171.564,185.169,88.654
60,210,286.0,184.0,105.0,115.6034,Cell type 1_101,171.564,185.169,88.654
60,225,369.0,162.0,70.0,88.8867,Cell type 1_3110,425.99,230.146,66.9807
60,291,305.0,239.0,56.0,87.3963,Cell type 1_2111,261.702,314.881,58.3372
60,306,357.0,280.0,70.0,59.8821,Cell type 1_21001,363.726,316.37,117.094
60,387,329.0,105.0,119.0,162.9577,Cell type 1_201,476.692,156.623,164.578
60,402,380.0,133.0,147.0,101.0761,Cell type 1_201,476.692,156.623,164.578
60,418,445.0,114.0,98.0,73.9686,Cell type 1_200,505.331,156.492,103.095
60,450,468.0,138.0,168.0,20.8345,Cell type 1_201,476.692,156.623,164.578
60,465,509.0,177.0,182.0,41.9828,Cell type 1_201,476.692,156.623,164.578
60,481,561.0,189.0,133.0,71.0642,Cell type 1_200,505.331,156.492,103.095
60,496,574.0,234.0,154.0,88.0995,Cell type 1_3101,581.756,285.31,82.8056
60,541,330.0,386.0,168.0,88.8605,Cell type 1_21010,371.843,409.876,93.3322
60,565,323.0,246.0,161.0,92.4028,Cell type 1_21001,363.726,316.37,117.094
60,590,415.0,228.0,168.0,94.4049,Cell type 1_201,476.692,156.623,164.578
60,625,474.0,277.0,133.0,91.5681,Cell type 1_3111,510.319,325.236,64.1601
61,51,216.0,232.0,105.0,65.5917,Cell type 1_2110,194.215,265.593,53.0462
61,68,156.0,345.0,98.0,73.3808,Cell type 1_111,150.73,285.353,140.417
61,83,187.0,372.0,133.0,80.4015,Cell type 1_4,240.965,321.513,164.674
61,99,235.0,384.0,84.0,79.3996,Cell type 1_2111,263.651,314.407,58.6971
61,114,282.0,416.0,105.0,70.4381,Cell type 1_21011,330.16,384.408,64.4526
61,147,221.0,215.0,175.0,79.3716,Cell type 1_100,148.06,197.262,149.213
61,163,231.0,142.0,154.0,99.779,Cell type 1_100,148.06,197.262,149.213
61,178,298.0,143.0,175.0,161.1102,Cell type 1_101,168.563,187.168,89.8429
61,195,248.0,158.0,84.0,84.8242,Cell type 1_101,168.563,187.168,89.8429
61,210,286.0,198.0,112.0,119.9988,Cell type 1_101,168.563,187.168,89.8429
61,226,335.0,156.0,70.0,112.2349,Cell type 1_3110,423.408,224.995,65.4847
61,241,383.0,153.0,91.0,86.4125,Cell type 1_3110,423.408,224.995,65.4847
61,291,295.0,236.0,56.0,84.4849,Cell type 1_2111,263.651,314.407,58.6971
61,306,354.0,276.0,70.0,43.5213,Cell type 1_21001,353.998,303.294,103.899
61,387,315.0,104.0,119.0,165.4643,Cell type 1_2010,473.757,131.603,156.586
61,402,381.0,147.0,154.0,94.0618,Cell type 1_2010,473.757,131.603,156.586
61,418,433.0,108.0,112.0,64.8548,Cell type 1_2010,473.757,131.603,156.586
61,481,556.0,179.0,133.0,61.2118,Cell type 1_2011,509.558,178.878,172.875
61,496,574.0,227.0,161.0,81.2989,Cell type 1_2011,509.558,178.878,172.875
61,541,326.0,391.0,168.0,95.1227,Cell type 1_21010,382.542,407.72,93.3557
61,565,336.0,253.0,168.0,83.4407,Cell type 1_21001,353.998,303.294,103.899
61,590,426.0,225.0,175.0,95.4657,Cell type 1_2011,509.558,178.878,172.875
61,611,371.0,342.0,133.0,51.3234,Cell type 1_21001,353.998,303.294,103.899
61,625,474.0,275.0,126.0,86.3531,Cell type 1_3111,511.908,323.047,65.0793
62,51,226.0,238.0,105.0,69.4814,Cell type 1_2110,183.734,256.312,52.9816
62,68,144.0,339.0,98.0,78.6432,Cell type 1_110,112.607,266.897,98.6244
62,83,183.0,372.0,140.0,74.0194,Cell type 1_4,234.444,321.53,156.887
62,99,233.0,390.0,84.0,77.4764,Cell type 1_2111,263.974,322.435,62.1328
62,114,283.0,415.0,112.0,72.4638,Cell type 1_21011,326.773,387.653,61.1367
62,147,238.0,213.0,175.0,91.3848,Cell type 1_100,151.852,195.494,150.035
62,163,227.0,139.0,154.0,94.0984,Cell type 1_100,151.852,195.494,150.035
62,178,303.0,141.0,175.0,162.5994,Cell type 1_100,151.852,195.494,150.035
62,195,244.0,153.0,77.0,89.1247,Cell type 1_101,160.608,182.514,87.8587
62,210,294.0,201.0,119.0,115.3436,Cell type 1_210011,356.37,296.177,100.146
62,226,334.0,146.0,77.0,112.8469,Cell type 1_3110,416.882,221.693,65.3566
62,241,387.0,151.0,98.0,83.4028,Cell type 1_3110,416.882,221.693,65.3566
62,291,288.0,230.0,63.0,83.7431,Cell type 1_210010,357.358,276.778,59.2336
62,387,311.0,103.0,119.0,166.9811,Cell type 1_2010,470.174,133.852,158.931
62,402,386.0,151.0,154.0,86.0444,Cell type 1_2010,470.174,133.852,158.931
62,418,437.0,101.0,112.0,66.1988,Cell type 1_2010,470.174,133.852,158.931
62,481,561.0,176.0,133.0,57.3677,Cell type 1_2011,520.196,185.265,172.246
62,496,579.0,238.0,154.0,79.8903,Cell type 1_3101,574.224,268.762,80.4245
62,541,322.0,387.0,161.0,94.3603,Cell type 1_21010,390.774,408.574,100.102
62,565,343.0,258.0,161.0,73.0715,Cell type 1_210011,356.37,296.177,100.146
62,590,431.0,236.0,175.0,102.6526,Cell type 1_2011,520.196,185.265,172.246
62,611,374.0,355.0,140.0,68.8723,Cell type 1_21010,390.774,408.574,100.102
62,625,473.0,286.0,119.0,74.2319,Cell type 1_3111,509.731,322.994,66.1544
63,51,238.0,245.0,112.0,84.4187,Cell type 1_2110,176.405,249.34,54.4349
63,68,144.0,329.0,98.0,69.5901,Cell type 1_111,158.18,294.039,156.476
63,83,191.0,382.0,140.0,87.9455,Cell type 1_4,245.128,316.398,162.382
63,99,225.0,390.0,77.0,80.1957,Cell type 1_2111,269.902,324.165,68.005
63,114,293.0,418.0,105.0,62.5308,Cell type 1_21011,319.917,385.741,58.6866
63,147,241.0,217.0,175.0,96.2601,Cell type 1_100,149.166,200.851,151.089
63,163,215.0,141.0,154.0,89.021,Cell type 1_100,149.166,200.851,151.089
63,178,313.0,138.0,175.0,156.6697,Cell type 1_2010,468.687,133.7,158.016
63,195,233.0,151.0,77.0,90.4499,Cell type 1_101,149.445,183.766,88.2313
63,210,304.0,206.0,112.0,101.0237,Cell type 1_210011,348.41,295.826,99.1615
63,226,321.0,145.0,70.0,122.8688,Cell type 1_3110,416.882,221.693,65.3566
63,241,388.0,145.0,105.0,91.0362,Cell type 1_3110,416.882,221.693,65.3566
63,291,271.0,225.0,70.0,98.9087,Cell type 1_2110,176.405,249.34,54.4349
63,387,302.0,104.0,112.0,170.9536,Cell type 1_3110,416.882,221.693,65.3566
63,402,398.0,149.0,161.0,72.3854,Cell type 1_2010,468.687,133.7,158.016
63,418,441.0,101.0,112.0,62.8755,Cell type 1_2010,468.687,133.7,158.016
63,481,556.0,165.0,133.0,53.8717,Cell type 1_2011,534.53,188.98,176.199
63,496,589.0,238.0,161.0,74.8395,Cell type 1_2011,534.53,188.98,176.199
63,541,320.0,393.0,161.0,102.5706,Cell type 1_21011,319.917,385.741,58.6866
63,565,346.0,249.0,161.0,77.6047,Cell type 1_210011,348.41,295.826,99.1615
63,590,434.0,225.0,168.0,98.1762,Cell type 1_2010,468.687,133.7,158.016
63,611,376.0,359.0,140.0,80.1246,Cell type 1_210011,348.41,295.826,99.1615
63,625,465.0,284.0,126.0,86.4512,Cell type 1_3111,506.869,321.043,60.056
64,51,238.0,252.0,112.0,80.0414,Cell type 1_4,245.048,314.718,161.228
64,68,147.0,322.0,98.0,65.461,Cell type 1_110,113.983,265.652,93.5364
64,83,196.0,386.0,126.0,93.4229,Cell type 1_4,245.048,314.718,161.228
64,99,225.0,384.0,70.0,75.6611,Cell type 1_2111,270.464,323.566,67.6844
64,114,302.0,420.0,112.0,65.3354,Cell type 1_21011,319.396,385.236,59.4875
64,147,234.0,219.0,175.0,83.8871,Cell type 1_100,155.814,194.973,156.38
64,163,223.0,144.0,154.0,84.3675,Cell type 1_100,155.814,194.973,156.38
64,178,319.0,136.0,175.0,155.835,Cell type 1_3110,401.139,211.773,66.3898
64,195,225.0,145.0,84.0,91.3397,Cell type 1_101,145.367,189.483,88.7738
64,210,310.0,203.0,112.0,102.2916,Cell type 1_3110,401.139,211.773,66.3898
64,226,325.0,139.0,70.0,105.3854,Cell type 1_3110,401.139,211.773,66.3898
64,241,387.0,142.0,105.0,80.9872,Cell type 1_3110,401.139,211.773,66.3898
64,291,257.0,219.0,70.0,85.855,Cell type 1_2110,176.522,245.448,56.0399
64,387,307.0,106.0,112.0,148.7628,Cell type 1_3110,401.139,211.773,66.3898
64,402,403.0,149.0,168.0,77.1683,Cell type 1_2010,477.929,132.485,159.763
64,418,431.0,100.0,112.0,74.4239,Cell type 1_2010,477.929,132.485,159.763
64,496,593.0,247.0,154.0,76.8045,Cell type 1_3101,579.017,262.162,80.0168
64,541,319.0,387.0,161.0,101.5286,Cell type 1_21011,319.396,385.236,59.4875
64,565,350.0,252.0,161.0,82.8816,Cell type 1_210011,349.811,296.155,90.8597
64,590,436.0,231.0,175.0,107.946,Cell type 1_2011,537.833,195.192,175.413
64,611,375.0,366.0,140.0,76.7735,Cell type 1_21010,412.841,414.797,94.3812
64,626,467.0,303.0,126.0,76.1681,Cell type 1_3111,505.269,310.887,60.6176
64,633,470.0,253.0,119.0,89.4612,Cell type 1_3111,505.269,310.887,60.6176
65,51,234.0,250.0,112.0,77.2029,Cell type 1_2110,178.983,247.901,57.8797
65,68,142.0,320.0,98.0,73.9988,Cell type 1_110,114.772,251.447,92.0892
65,83,195.0,386.0,133.0,93.5152,Cell type 1_4,250.06,315.565,160.43
65,99,215.0,379.0,77.0,73.7642,Cell type 1_2111,261.257,322.826,64.9198
65,114,297.0,417.0,112.0,65.8786,Cell type 1_21011,315.069,383.685,58.1148
65,147,236.0,221.0,175.0,84.1259,Cell type 1_100,160.145,190.158,155.714
65,163,227.0,143.0,154.0,81.8316,Cell type 1_100,160.145,190.158,155.714
65,178,316.0,149.0,175.0,151.609,Cell type 1_3110,401.139,211.773,66.3898
65,195,228.0,140.0,84.0,93.4753,Cell type 1_101,149.174,186.326,103.442
65,210,308.0,210.0,112.0,95.4625,Cell type 1_210010,342.415,281.704,59.2057
65,226,317.0,143.0,70.0,108.7296,Cell type 1_3110,401.139,211.773,66.3898
65,241,385.0,141.0,112.0,85.7297,Cell type 1_3110,401.139,211.773,66.3898
65,291,252.0,225.0,70.0,77.478,Cell type 1_2110,178.983,247.901,57.8797
65,387,308.0,106.0,119.0,150.4348,Cell type 1_3110,401.139,211.773,66.3898
65,402,397.0,155.0,168.0,79.5444,Cell type 1_2010,473.739,134.531,163.589
65,418,429.0,103.0,112.0,75.2144,Cell type 1_2010,473.739,134.531,163.589
65,496,583.0,244.0,168.0,71.6356,Cell type 1_2011,530.483,195.503,172.654
65,541,323.0,384.0,161.0,100.0196,Cell type 1_4,250.06,315.565,160.43
65,565,348.0,255.0,161.0,83.6992,Cell type 1_210011,350.54,291.516,85.7293
65,590,440.0,241.0,168.0,101.3845,Cell type 1_2011,530.483,195.503,172.654
65,611,377.0,378.0,133.0,68.1805,Cell type 1_21010,414.054,417.477,91.5615
65,626,459.0,311.0,112.0,69.1447,Cell type 1_3111,505.269,310.887,60.6176
65,633,469.0,243.0,119.0,83.358,Cell type 1_2001,497.969,166.41,103.401
66,51,232.0,246.0,112.0,75.9076,Cell type 1_2110,177.378,244.152,59.3219
66,68,145.0,313.0,91.0,73.3667,Cell type 1_110,115.974,245.78,95.6521
